plate,prior_count,days_since_last,mean_gap,distinct_cells,mean_severity,target,risk,likely_location,expected_days_to_next
FKN00GL67690,2,0.9230787037037037,106.53472222222223,2,1.75,0,0.672476086781083,BTP044 - Sagar Theatre Junction,90.0
FKN00GL49118,2,11.680717592592593,94.17430555555555,2,2.75,0,0.6724253797763463,"BTP080 - NR Road, SP Road Junction",90.0
FKN00GL53710,4,7.850856481481482,11.365509259259259,1,1.5,0,0.6723768978428731,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",11.365509259259259
FKN00GL39943,4,7.874467592592593,11.335185185185185,1,1.5,0,0.6722612745191089,No Junction,11.335185185185185
FKN00GL111676,5,35.622384259259256,16.00642361111111,2,2.5,0,0.672220951828255,BTP082 - KR Market Junction,16.00642361111111
FKN00GL42848,2,14.84113425925926,83.03402777777778,1,2.5,0,0.6721480870563019,No Junction,83.03402777777778
FKN00GL42812,5,12.660578703703704,2.0302083333333334,2,1.5,0,0.6721473543787878,No Junction,2.0302083333333334
FKN00GL69422,3,5.9848842592592595,0.0,1,3.0,0,0.6719690661795424,BTP143 - ASC Junction,0.0
FKN00GL69421,3,5.985578703703704,0.0,1,3.0,0,0.67196693574552,BTP143 - ASC Junction,0.0
FKN00GL50545,3,3.826550925925926,48.43333333333333,1,1.5,0,0.6717994589739386,BTP074 - Leprosy Hospital Junction,48.43333333333333
FKN00GL14451,5,21.864050925925927,12.671354166666667,1,1.0,0,0.6717528330115772,No Junction,12.671354166666667
FKN00GL80198,6,39.747384259259256,4.973611111111111,1,1.0,1,0.6717045920221546,"BTP189 - New Diagonal Road, Jayanagar",4.973611111111111
FKN00GL122417,7,62.617523148148145,8.011111111111111,1,1.0,0,0.6716696601236859,BTP051 - Safina Plaza Junction,8.011111111111111
FKN00GL27671,4,7.723773148148148,28.301388888888887,1,1.0,0,0.6716319962246979,BTP020 - Hosahalli Metro Station,28.301388888888887
FKN00GL18967,6,39.85918981481481,14.019305555555556,2,1.5,0,0.671601256004927,BTP057 - Anand Rao Junction,14.019305555555556
FKN00GL121900,6,43.64113425925926,13.227361111111112,1,1.0,0,0.6715316899982594,BTP044 - Sagar Theatre Junction,13.227361111111112
FKN00GL66441,2,1.8383564814814815,90.03541666666666,1,1.5,0,0.6714426167716239,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",90.0
FKN00GL81014,2,5.557800925925926,97.99930555555555,1,1.5,0,0.671391067347125,"BTP016 - 5th Main Road, RPC Layout",90.0
FKN00GL42801,5,12.672384259259259,1.520138888888889,2,1.5,0,0.6713833707619844,No Junction,1.520138888888889
FKN00GL3404,6,28.566134259259258,16.171944444444446,3,1.5,0,0.6713632723041167,BTP051 - Safina Plaza Junction,16.171944444444446
FKN00GL12333,4,5.954328703703704,6.526851851851852,1,1.5,1,0.6712933879865904,BTP091 - Sirsi Circle,6.526851851851852
FKN00GL84872,4,4.523773148148148,30.03240740740741,2,1.5,0,0.6712553330964884,BTP048 - Shanthala Junction,30.03240740740741
FKN00GL55039,2,6.871689814814815,82.98819444444445,1,2.0,1,0.6712402936269084,No Junction,82.98819444444445
FKN00GL99332,4,9.607106481481482,32.06111111111111,1,1.0,0,0.6712164959733504,No Junction,32.06111111111111
FKN00GL42301,4,6.65849537037037,25.650694444444444,1,1.0,1,0.6711188552763945,BTP040 - Elite Junction,25.650694444444444
FKN00GL18971,7,50.593217592592595,8.33449074074074,2,1.0,0,0.6710655195839594,BTP044 - Sagar Theatre Junction,8.33449074074074
FKN00GL64393,4,2.8293287037037036,26.23449074074074,2,1.5,0,0.6710362459168953,No Junction,26.23449074074074
FKN00GL4844,5,29.857800925925925,11.503298611111111,1,1.5,0,0.6708533433871287,BTP010 - Rajajinagar Entrance,11.503298611111111
FKN00GL4845,5,29.85849537037037,11.502951388888889,1,1.5,0,0.6708507131439294,BTP010 - Rajajinagar Entrance,11.502951388888889
FKN00GL65959,4,8.760578703703704,29.968287037037037,1,1.0,0,0.6708278752128373,No Junction,29.968287037037037
FKN00GL5447,4,19.895995370370372,27.306712962962962,2,2.5,0,0.6707894212038862,No Junction,27.306712962962962
FKN00GL17802,5,22.798773148148147,13.967708333333333,1,1.0,0,0.6707331429036699,No Junction,13.967708333333333
FKN00GL48704,5,7.918912037037037,8.5015625,2,1.0,0,0.6706319606399621,BTP082 - KR Market Junction,8.5015625
FKN00GL55424,2,7.632106481481482,101.90486111111112,1,1.5,0,0.6705968536707753,BTP051 - Safina Plaza Junction,90.0
FKN00GL37425,5,14.582106481481482,22.805555555555557,2,1.0,1,0.6705925162149877,No Junction,22.805555555555557
FKN00GL57061,2,5.882106481481482,98.06041666666667,1,1.5,0,0.6704818627811965,BTP207 - 8th Main Road Basaveshwara Nagar,90.0
FKN00GL57433,4,4.679328703703704,20.918518518518518,1,1.0,0,0.6704397152827928,No Junction,20.918518518518518
FKN00GL154665,6,48.60502314814815,5.393194444444444,1,1.5,0,0.6704184521069133,"BTP145 - Sri Hatti Maramma Circle, Domluru",5.393194444444444
FKN00GL18462,4,13.862662037037037,22.930324074074075,2,2.25,0,0.670410224446559,No Junction,22.930324074074075
FKN00GL68853,2,0.5723842592592593,104.13819444444445,1,1.0,1,0.6701483039762066,No Junction,90.0
FKN00GL143965,6,42.595300925925926,9.989722222222222,1,1.0,0,0.6701196938063342,BTP044 - Sagar Theatre Junction,9.989722222222222
FKN00GL49727,4,9.635578703703704,31.305324074074075,1,1.0,1,0.6700487318992902,BTP044 - Sagar Theatre Junction,31.305324074074075
FKN00GL45912,4,17.895300925925927,31.29074074074074,1,1.5,0,0.669979233079369,BTP058 - Subbanna Junction,31.29074074074074
FKN00GL85379,6,43.79599537037037,12.392916666666666,1,1.0,0,0.6698631270709106,BTP172 - Nanjappa Circle,12.392916666666666
FKN00GL93455,7,62.79599537037037,6.963078703703704,1,1.0,1,0.6696231125203317,BTP020 - Hosahalli Metro Station,6.963078703703704
FKN00GL68768,3,0.5821064814814815,39.92743055555555,1,1.5,1,0.6696163968871486,BTP051 - Safina Plaza Junction,39.92743055555555
FKN00GL4982,6,22.850856481481483,2.5880555555555556,3,1.5,0,0.6695173277863994,No Junction,2.5880555555555556
FKN00GL4629,4,13.470300925925926,21.41550925925926,1,1.5,1,0.6694672870419194,BTP211 - Central Street Junction,21.41550925925926
FKN00GL32800,6,18.577939814814815,17.002222222222223,4,1.5833333333333333,0,0.6694467771334839,No Junction,17.002222222222223
FKN00GL35652,5,5.647384259259259,2.7378472222222223,2,1.0,0,0.6693758603734623,No Junction,2.7378472222222223
FKN00GL41965,5,12.862662037037037,18.184895833333332,2,1.0,0,0.669272753030371,BTP215 - Vanivillas Junction,18.184895833333332
FKN00GL43337,3,9.888356481481482,36.049305555555556,1,2.1666666666666665,0,0.6692547604160268,"BTP117 - 9th Cross, Kanakapura Road",36.049305555555556
FKN00GL39316,4,14.535578703703704,23.457175925925927,1,1.5,0,0.6691098061361316,BTP136 - Hosur-Tavarkere Road Junction,23.457175925925927
FKN00GL40881,4,13.581412037037037,21.391435185185184,1,1.5,1,0.6690905181567756,"BTP083 - AS Char Street, Mysore Road",21.391435185185184
FKN00GL63681,4,3.6522453703703706,0.0,1,1.5,0,0.6690400844895481,No Junction,0.0
FKN00GL62938,4,3.661273148148148,0.000462962962962963,1,1.5,0,0.6690129261614396,"BTP226 - 33rd Cross, 11th Main, Jayanagar",0.000462962962962963
FKN00GL64242,4,2.8571064814814813,15.973148148148148,1,1.0,0,0.6689711346172544,BTP082 - KR Market Junction,15.973148148148148
FKN00GL39751,4,13.931412037037036,21.996064814814815,1,1.5,0,0.6688782028545622,BTP040 - Elite Junction,21.996064814814815
FKN00GL26968,4,2.7800231481481483,15.640046296296296,1,1.0,0,0.6687313510787954,BTP020 - Hosahalli Metro Station,15.640046296296296
FKN00GL25269,5,17.76127314814815,1.6760416666666667,1,1.0,0,0.6686480620634472,No Junction,1.6760416666666667
FKN00GL30730,5,19.65363425925926,5.731597222222222,1,1.0,0,0.6686270649809068,No Junction,5.731597222222222
FKN00GL57178,2,5.850162037037037,70.05555555555556,1,2.25,0,0.6685649221080043,"BTP127 - Sagar Hospital, Jayanagar",70.05555555555556
FKN00GL101844,9,79.7307175925926,3.4800347222222223,3,1.0,0,0.6683785416584577,BTP042 - Minsk Square Junction (CTO),3.4800347222222223
FKN00GL10474,5,16.674467592592592,8.008854166666667,2,1.5,0,0.6683508689574736,No Junction,8.008854166666667
FKN00GL76775,3,6.843912037037037,52.50972222222222,3,3.0,0,0.6683128032244363,No Junction,52.50972222222222
FKN00GL6941,6,20.88488425925926,15.197222222222223,3,1.0,0,0.6682363785506482,BTP032 - Windsor Circle,15.197222222222223
FKN00GL42986,3,12.511273148148149,35.024652777777774,1,2.3333333333333335,0,0.6681714991220056,BTP082 - KR Market Junction,35.024652777777774
FKN00GL64661,3,2.7578009259259257,43.51770833333333,1,1.5,0,0.6680551303075911,BTP216 - Yediyur Junction,43.51770833333333
FKN00GL66683,2,8.557106481481481,102.04375,1,1.5,0,0.6679462081844121,BTP051 - Safina Plaza Junction,90.0
FKN00GL66818,3,1.8598842592592593,41.47951388888889,1,1.5,1,0.6679017142097239,"BTP210 - 50th cross, 12th Main , Rajajinagar",41.47951388888889
FKN00GL71913,4,4.634189814814815,19.00810185185185,1,1.0,1,0.667842011691145,BTP082 - KR Market Junction,19.00810185185185
FKN00GL59139,3,5.440439814814815,49.02777777777778,1,1.5,0,0.6676820744338267,No Junction,49.02777777777778
FKN00GL68033,2,0.825162037037037,102.91041666666666,1,1.0,0,0.6676095552331405,No Junction,90.0
FKN00GL12398,5,25.576550925925925,0.0,1,1.5,0,0.6675660641297795,No Junction,0.0
FKN00GL34270,6,44.6418287037037,12.4225,1,1.0,1,0.667297102553475,BTP051 - Safina Plaza Junction,12.4225
FKN00GL31179,8,71.58766203703703,4.714087301587301,2,1.0,0,0.6672722359690031,BTP032 - Windsor Circle,4.714087301587301
FKN00GL16627,5,9.605717592592592,9.735416666666667,2,1.0,0,0.6672009216803415,No Junction,9.735416666666667
FKN00GL9943,5,30.57585648148148,10.480034722222221,1,1.5,0,0.6671742587561597,"BTP016 - 5th Main Road, RPC Layout",10.480034722222221
FKN00GL27503,5,20.87585648148148,7.265798611111111,1,1.0,0,0.6670558420551851,BTP032 - Windsor Circle,7.265798611111111
FKN00GL55035,2,7.529328703703704,99.19444444444444,1,1.5,1,0.6670289275131669,No Junction,90.0
FKN00GL169762,5,29.78071759259259,8.54079861111111,1,1.5,0,0.6668451328284565,BTP058 - Subbanna Junction,8.54079861111111
FKN00GL71520,6,44.724467592592596,12.214583333333334,1,1.0,1,0.666742838333432,No Junction,12.214583333333334
FKN00GL54995,3,6.885578703703704,51.49930555555556,3,3.0,0,0.6667330545808101,No Junction,51.49930555555556
FKN00GL15448,4,14.94599537037037,18.21550925925926,1,1.625,0,0.6666819791803779,No Junction,18.21550925925926
FKN00GL56160,4,5.800856481481482,20.68611111111111,1,1.0,0,0.6666476527474612,BTP020 - Hosahalli Metro Station,20.68611111111111
FKN00GL46407,5,17.57377314814815,8.739236111111111,2,1.5,0,0.6666218712026141,BTP051 - Safina Plaza Junction,8.739236111111111
FKN00GL3444,4,7.568912037037037,33.3025462962963,2,1.5,1,0.6665555688081739,BTP211 - Central Street Junction,33.3025462962963
FKN00GL7368,4,7.8598842592592595,33.893055555555556,2,1.5,1,0.66650475467284,No Junction,33.893055555555556
FKN00GL18463,6,42.873773148148146,7.971527777777778,1,1.0,0,0.6663653531361335,No Junction,7.971527777777778
FKN00GL1429,2,0.4744675925925926,92.39097222222222,2,2.0,1,0.66629975463334,No Junction,90.0
FKN00GL66575,2,1.7828009259259259,103.96875,1,1.0,0,0.666170065956123,BTP172 - Nanjappa Circle,90.0
FKN00GL96210,5,25.565439814814816,16.706423611111113,1,1.0,0,0.6661268184536243,BTP027 - Modi Bridge Junction,16.706423611111113
FKN00GL61733,2,4.527939814814815,92.10138888888889,1,1.5,0,0.6661121188279044,No Junction,90.0
FKN00GL64691,3,2.759189814814815,51.041666666666664,2,2.0,0,0.6661055494143292,No Junction,51.041666666666664
FKN00GL55338,4,5.527939814814815,19.700694444444444,1,1.0,1,0.6660744978417075,BTP027 - Modi Bridge Junction,19.700694444444444
FKN00GL63951,3,2.9494675925925926,7.042013888888889,1,2.5,1,0.6660072719287254,BTP082 - KR Market Junction,7.042013888888889
FKN00GL45892,3,17.925162037037037,39.25138888888889,1,2.5,0,0.666005505693145,No Junction,39.25138888888889
FKN00GL56123,3,1.6230787037037038,45.498263888888886,1,1.3333333333333333,0,0.6659146069782604,No Junction,45.498263888888886
FKN00GL52440,5,10.930023148148148,20.5046875,3,1.5,0,0.6658248501569463,BTP058 - Subbanna Junction,20.5046875
FKN00GL68139,2,0.7855787037037038,99.79791666666667,2,1.8,0,0.6657890809401882,BTP051 - Safina Plaza Junction,90.0
FKN00GL68631,3,0.6071064814814815,55.014583333333334,1,1.0,1,0.665742603736442,BTP042 - Minsk Square Junction (CTO),55.014583333333334
FKN00GL19036,4,5.534884259259259,15.044675925925926,2,1.875,0,0.6657146543636783,No Junction,15.044675925925926
FKN00GL0937,8,91.8105787037037,2.7132936507936507,1,1.5,0,0.6656082636758268,No Junction,2.7132936507936507
FKN00GL4872,4,2.931412037037037,22.665277777777778,2,1.5,1,0.6656018615920545,BTP058 - Subbanna Junction,22.665277777777778
FKN00GL23236,5,22.85710648148148,10.511284722222221,1,1.0,0,0.6655942869434728,No Junction,10.511284722222221
FKN00GL23217,5,22.85710648148148,10.510416666666666,1,1.0,0,0.6655930367273237,No Junction,10.510416666666666
FKN00GL14117,4,11.572384259259259,14.620601851851852,1,1.5,1,0.6655715355004509,BTP211 - Central Street Junction,14.620601851851852
FKN00GL62662,3,3.826550925925926,43.990972222222226,1,1.5,0,0.6654305256189527,BTP074 - Leprosy Hospital Junction,43.990972222222226
FKN00GL50844,4,4.718912037037037,26.36412037037037,2,1.5,1,0.6653918181819467,BTP211 - Central Street Junction,26.36412037037037
FKN00GL23932,2,22.637662037037035,77.32777777777778,1,3.0,0,0.6653481296347613,BTP044 - Sagar Theatre Junction,77.32777777777778
FKN00GL63066,4,3.661273148148148,24.033101851851853,2,1.5,0,0.6653108661087194,No Junction,24.033101851851853
FKN00GL56462,2,6.517523148148148,78.00763888888889,1,2.0,0,0.6651881870028505,BTP104 - Medical College Circle,78.00763888888889
FKN00GL59996,4,4.904328703703704,0.0,1,1.5,0,0.665170211462543,No Junction,0.0
FKN00GL59995,4,4.904328703703704,0.0,1,1.5,0,0.665170211462543,No Junction,0.0
FKN00GL40666,4,1.6744675925925927,10.630555555555556,1,1.0,1,0.6649482808422575,BTP051 - Safina Plaza Junction,10.630555555555556
FKN00GL62213,2,4.586967592592592,100.21666666666667,2,2.0,0,0.6648310557601663,"BTP148 - 17th Main, Doopanahalli Bus Stop",90.0
FKN00GL130737,5,39.936967592592595,11.230902777777779,1,2.0,0,0.66479627812718,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",11.230902777777779
FKN00GL6939,6,20.88627314814815,12.799305555555556,3,1.0,0,0.6647832289134114,BTP032 - Windsor Circle,12.799305555555556
FKN00GL17177,6,40.36196759259259,1.4693055555555556,1,1.0,0,0.6647814896099478,No Junction,1.4693055555555556
FKN00GL67445,2,1.426550925925926,102.21875,1,1.0,0,0.6647529345652071,BTP051 - Safina Plaza Junction,90.0
FKN00GL2396,4,0.825162037037037,8.647916666666667,1,1.0,1,0.664723489573546,No Junction,8.647916666666667
FKN00GL19288,4,6.9529398148148145,30.5375,2,1.5,1,0.6644811277607701,BTP082 - KR Market Junction,30.5375
FKN00GL65104,2,2.672384259259259,86.90347222222222,1,1.5,0,0.6643730084768331,No Junction,86.90347222222222
FKN00GL60250,2,4.885578703703704,91.6673611111111,2,2.25,0,0.6643610909233608,BTP063 - Siddalingaiah Circle,90.0
FKN00GL14343,4,0.6723842592592593,34.66759259259259,2,1.0,0,0.6643472100593774,No Junction,34.66759259259259
FKN00GL27333,5,23.625162037037036,11.255208333333334,1,1.0,0,0.6642851923931332,BTP082 - KR Market Junction,11.255208333333334
FKN00GL26763,5,11.682800925925926,20.98611111111111,3,1.5,0,0.6641848555057026,BTP027 - Modi Bridge Junction,20.98611111111111
FKN00GL27453,4,1.0355787037037036,17.505555555555556,2,1.5,0,0.6640416526400873,No Junction,17.505555555555556
FKN00GL15336,5,26.77238425925926,8.988541666666666,2,2.0,1,0.6640224690268905,No Junction,8.988541666666666
FKN00GL40903,3,5.512662037037037,46.59513888888889,1,1.5,0,0.6639560205320613,BTP054 - Shivananda Circle,46.59513888888889
FKN00GL68091,4,0.8036342592592592,34.67106481481481,2,1.0,0,0.6639447671239777,BTP082 - KR Market Junction,34.67106481481481
FKN00GL52769,4,7.7029398148148145,31.630787037037038,2,1.5,0,0.6637307545524556,BTP051 - Safina Plaza Junction,31.630787037037038
FKN00GL6634,5,19.520300925925927,2.0010416666666666,1,1.0,0,0.663671347432824,No Junction,2.0010416666666666
FKN00GL62679,4,3.5196064814814814,13.659953703703703,1,1.0,0,0.6635928977732795,BTP082 - KR Market Junction,13.659953703703703
FKN00GL36506,5,15.893912037037037,20.728993055555556,2,1.0,1,0.6635538707840595,BTP032 - Windsor Circle,20.728993055555556
FKN00GL15636,4,9.793217592592592,9.384953703703705,1,1.5,1,0.6635392308090505,BTP137 - Madiwala Traffic PS Junction,9.384953703703705
FKN00GL33231,4,18.458495370370372,28.01875,1,1.5,0,0.6635334646258031,BTP051 - Safina Plaza Junction,28.01875
FKN00GL10908,3,8.852939814814814,17.995486111111113,1,2.5,0,0.6634922509217813,BTP069 - MC Circle,17.995486111111113
FKN00GL50512,4,6.863356481481482,2.9768518518518516,1,1.5,0,0.6633855275692717,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",2.9768518518518516
FKN00GL59377,2,5.387662037037037,92.05694444444444,1,1.5,0,0.6633814678101507,BTP044 - Sagar Theatre Junction,90.0
FKN00GL19148,5,22.615439814814813,8.479513888888889,3,2.5,0,0.6633788132910932,BTP082 - KR Market Junction,8.479513888888889
FKN00GL1286,5,26.496689814814815,16.78559027777778,1,1.0,1,0.6633525381008031,BTP044 - Sagar Theatre Junction,16.78559027777778
FKN00GL52649,2,8.59738425925926,90.05902777777777,1,1.75,0,0.6633296994255957,No Junction,90.0
FKN00GL21968,5,23.514050925925925,10.341145833333334,1,1.0,0,0.6633103281328411,No Junction,10.341145833333334
FKN00GL20905,5,21.847384259259258,6.746701388888889,1,1.0,1,0.66329633932483,No Junction,6.746701388888889
FKN00GL39902,7,62.83349537037037,2.640740740740741,1,1.0,1,0.6632900091327052,"BTP189 - New Diagonal Road, Jayanagar",2.640740740740741
FKN00GL17059,6,39.75502314814815,7.9847222222222225,2,1.5,1,0.6632559418909666,"BTP189 - New Diagonal Road, Jayanagar",7.9847222222222225
FKN00GL58586,4,5.532106481481481,0.003703703703703704,1,1.5,0,0.6632268283229142,No Junction,0.003703703703703704
FKN00GL6540,5,27.593912037037036,19.057291666666668,1,1.0,0,0.6632249764733229,BTP023 - Mahalaxmi Layout Entrance,19.057291666666668
FKN00GL132500,6,45.78488425925926,11.9675,1,1.0,0,0.6630984360585792,BTP044 - Sagar Theatre Junction,11.9675
FKN00GL51538,2,12.64599537037037,71.98680555555555,1,2.5,1,0.6630652549535645,No Junction,71.98680555555555
FKN00GL53534,2,9.584189814814815,100.83611111111111,1,1.5,1,0.6630245112830829,BTP051 - Safina Plaza Junction,90.0
FKN00GL65127,4,2.642523148148148,11.338888888888889,1,1.0,0,0.6629648501070006,No Junction,11.338888888888889
FKN00GL48097,5,15.879328703703704,20.24357638888889,2,1.0,0,0.6628976383134881,BTP032 - Windsor Circle,20.24357638888889
FKN00GL50291,3,7.902245370370371,15.525,1,2.5,0,0.6628769889304167,BTP180 - Swagath Poornima Theatre,15.525
FKN00GL8175,5,22.564050925925926,7.985243055555555,1,1.0,0,0.6628584568161646,BTP044 - Sagar Theatre Junction,7.985243055555555
FKN00GL16507,6,41.7043287037037,3.015138888888889,1,1.0,1,0.6628444584993232,BTP042 - Minsk Square Junction (CTO),3.015138888888889
FKN00GL58230,4,5.654328703703704,0.0,1,1.5,0,0.6628414265499146,BTP038 - Mysore Bank Junction,0.0
FKN00GL65259,4,8.886967592592592,33.54884259259259,4,3.0,0,0.6627879233805996,No Junction,33.54884259259259
FKN00GL87017,2,2.553634259259259,103.23055555555555,1,1.0,0,0.6627131438798246,BTP027 - Modi Bridge Junction,90.0
FKN00GL57939,4,5.698078703703704,0.0,1,1.5,0,0.6627053351326082,No Junction,0.0
FKN00GL57937,4,5.698078703703704,0.0,1,1.5,0,0.6627053351326082,No Junction,0.0
FKN00GL181083,6,42.85293981481482,5.375416666666666,1,1.0,0,0.6626850483236751,No Junction,5.375416666666666
FKN00GL53986,4,1.9633564814814815,36.29976851851852,3,1.75,1,0.6626765778400336,BTP044 - Sagar Theatre Junction,36.29976851851852
FKN00GL90552,2,0.6480787037037037,107.93402777777777,2,1.5,0,0.6626038227997071,No Junction,90.0
FKN00GL86485,3,2.9612731481481482,31.290625,2,2.5,0,0.6625643279678707,BTP027 - Modi Bridge Junction,31.290625
FKN00GL37468,3,15.548773148148149,40.59722222222222,2,3.0,0,0.6625124823547628,BTP082 - KR Market Junction,40.59722222222222
FKN00GL21153,2,1.3869675925925926,29.59236111111111,1,3.0,0,0.6624196713753253,BTP045 - Danvanthri Road Junction,29.59236111111111
FKN00GL35791,3,1.5508564814814816,36.98784722222222,1,1.5,0,0.6623863041516873,"BTP206 - Shankara Mutt Circle, Vijayanagar",36.98784722222222
FKN00GL131230,7,64.54391203703703,5.694444444444445,1,1.0,1,0.6623859611621165,BTP020 - Hosahalli Metro Station,5.694444444444445
FKN00GL16485,4,0.5966898148148149,33.01712962962963,2,1.0,1,0.6621972730250002,BTP082 - KR Market Junction,33.01712962962963
FKN00GL49749,4,0.5640509259259259,6.330092592592592,1,1.0,0,0.6621861196436721,BTP051 - Safina Plaza Junction,6.330092592592592
FKN00GL10656,5,32.661967592592596,11.46875,1,1.5,0,0.6621289874912306,No Junction,11.46875
FKN00GL2546,4,6.534884259259259,27.981018518518518,2,1.5,0,0.6620860589251638,BTP038 - Mysore Bank Junction,27.981018518518518
FKN00GL11978,4,10.680023148148148,27.995601851851852,1,1.0,1,0.6620521901791412,No Junction,27.995601851851852
FKN00GL55314,3,6.817523148148148,47.99513888888889,1,1.5,0,0.6619222740693387,BTP118 - Basappa Circle,47.99513888888889
FKN00GL66533,2,1.7723842592592594,109.82569444444445,2,1.5,0,0.6618416866634965,BTP040 - Elite Junction,90.0
FKN00GL108779,8,92.75710648148149,2.1006944444444446,1,1.5,0,0.6617831614773785,BTP051 - Safina Plaza Junction,2.1006944444444446
FKN00GL68737,4,0.6612731481481482,15.006944444444445,2,1.5,1,0.661592559404001,No Junction,15.006944444444445
FKN00GL67008,4,1.5800231481481481,34.68564814814815,2,1.0,0,0.6615506936144772,BTP044 - Sagar Theatre Junction,34.68564814814815
FKN00GL42591,4,12.619606481481481,31.714814814814815,1,1.0,0,0.6613966873812389,No Junction,31.714814814814815
FKN00GL40960,5,13.552939814814815,23.05173611111111,3,1.5,1,0.6613548779178723,BTP051 - Safina Plaza Junction,23.05173611111111
FKN00GL57240,3,5.834884259259259,45.48784722222222,1,1.5,1,0.6613518421577445,No Junction,45.48784722222222
FKN00GL43087,2,12.464050925925926,96.99930555555555,1,1.75,0,0.6613378592748388,BTP104 - Medical College Circle,90.0
FKN00GL65605,2,2.5258564814814815,102.21875,1,1.0,1,0.6613347378335334,BTP051 - Safina Plaza Junction,90.0
FKN00GL124859,7,63.8668287037037,3.4989583333333334,1,1.0,0,0.661315502902724,BTP027 - Modi Bridge Junction,3.4989583333333334
FKN00GL54850,2,6.977939814814815,67.41666666666667,2,3.0,0,0.6612463047590756,BTP057 - Anand Rao Junction,67.41666666666667
FKN00GL19515,5,29.94738425925926,5.003645833333334,1,1.5,0,0.6612215905046054,BTP058 - Subbanna Junction,5.003645833333334
FKN00GL37303,3,11.818217592592593,37.53263888888889,2,2.8333333333333335,0,0.6611349424545037,BTP104 - Medical College Circle,37.53263888888889
FKN00GL5720,5,22.731412037037035,6.9703125,1,1.0,1,0.6608673932398668,BTP020 - Hosahalli Metro Station,6.9703125
FKN00GL18970,4,5.558495370370371,16.059953703703705,1,1.0,1,0.6607190208658175,BTP082 - KR Market Junction,16.059953703703705
FKN00GL67995,3,0.8425231481481481,52.013194444444444,1,1.0,0,0.6606728547565428,No Junction,52.013194444444444
FKN00GL4913,4,17.957106481481482,20.520833333333332,1,1.625,0,0.660657507097558,BTP058 - Subbanna Junction,20.520833333333332
FKN00GL48169,5,12.536967592592593,11.506770833333333,2,1.0,0,0.6606558265493874,No Junction,11.506770833333333
FKN00GL63265,2,3.542523148148148,77.28888888888889,2,2.5,0,0.6605644686893256,No Junction,77.28888888888889
FKN00GL68988,2,0.8293287037037037,106.87222222222222,2,1.5,0,0.6605006731964113,No Junction,90.0
FKN00GL132616,6,46.51474537037037,11.647083333333333,1,1.0,0,0.6603605536322075,BTP051 - Safina Plaza Junction,11.647083333333333
FKN00GL20852,5,17.55988425925926,22.05607638888889,2,1.0,1,0.6602868544577846,No Junction,22.05607638888889
FKN00GL49936,4,6.485578703703704,0.0,1,1.5,0,0.6602510948414961,No Junction,0.0
FKN00GL58402,6,46.68071759259259,11.814027777777778,1,1.0,0,0.6600846991842206,BTP172 - Nanjappa Circle,11.814027777777778
FKN00GL20709,5,23.827939814814815,8.758680555555555,1,1.0,0,0.6600401135014391,No Junction,8.758680555555555
FKN00GL56572,2,6.493912037037037,92.04513888888889,1,1.5,0,0.6599176067028046,No Junction,90.0
FKN00GL2852,5,28.644606481481482,18.98871527777778,1,1.0,0,0.6598514296275997,BTP020 - Hosahalli Metro Station,18.98871527777778
FKN00GL47224,4,0.825162037037037,5.261111111111111,1,1.0,1,0.6598218486742767,No Junction,5.261111111111111
FKN00GL55123,4,7.7244675925925925,20.07800925925926,1,1.0,0,0.6597891209845221,BTP020 - Hosahalli Metro Station,20.07800925925926
FKN00GL56116,4,6.652245370370371,0.0,1,1.5,0,0.6597305681613412,No Junction,0.0
FKN00GL55117,3,1.0154398148148147,33.98229166666667,1,1.5,0,0.6596983308235241,No Junction,33.98229166666667
FKN00GL116478,6,52.87863425925926,7.134444444444444,1,1.5,0,0.6596796209343614,"BTP170 - Dr. Bheem Rao Palace, Chord Road",7.134444444444444
FKN00GL60189,2,4.714745370370371,88.04861111111111,1,1.5,0,0.6596709910679579,No Junction,88.04861111111111
FKN00GL0069,3,1.5876620370370371,52.92465277777778,1,1.0,1,0.6596694108322776,BTP040 - Elite Junction,52.92465277777778
FKN00GL43200,3,12.424467592592592,23.02777777777778,1,2.5,0,0.6596537033474317,No Junction,23.02777777777778
FKN00GL65859,2,2.525162037037037,101.02569444444444,1,1.0,1,0.6596057142386751,BTP211 - Central Street Junction,90.0
FKN00GL64207,3,2.876550925925926,34.971180555555556,2,2.3333333333333335,0,0.6595955794940004,"BTP170 - Dr. Bheem Rao Palace, Chord Road",34.971180555555556
FKN00GL24269,5,22.60502314814815,5.782638888888889,1,1.0,1,0.6595379643799243,BTP051 - Safina Plaza Junction,5.782638888888889
FKN00GL61350,3,4.582106481481482,29.68402777777778,1,1.8333333333333333,0,0.6594823457590374,BTP057 - Anand Rao Junction,29.68402777777778
FKN00GL11456,6,35.560578703703705,14.043055555555556,2,1.0,1,0.6594132491476384,BTP040 - Elite Junction,14.043055555555556
FKN00GL23404,4,2.834189814814815,9.293287037037038,1,1.0,1,0.6594020387341666,BTP042 - Minsk Square Junction (CTO),9.293287037037038
