gx,gy,observed,devices,officers,evening_share,poi_demand,lat,lon,top_station,name,demand_index,reliable,CIS,blind_spot
17233,2868,98,9,8,0.0,0.030612244897959183,12.909646981961053,77.55011410773042,K.S. Layout,Subramanyapura Main Road,8.909090909090908,True,31.83032894388328,37.63563441556636
17239,2895,71,6,6,0.0,0.0,13.028455763380283,77.57657537746479,Sadashivanagar,80 Feet Road,8.875,True,19.141118227039836,24.12402559847897
17226,2897,346,37,32,0.0,0.002890173410404624,13.039821011849712,77.5186455251445,Peenya,Jalahalli Cross Road,8.871794871794872,True,32.81580763311454,29.227510001869337
17266,2891,407,44,41,0.0,0.0,13.010640842186731,77.69776091194103,K.R. Pura,MBT Road,8.847826086956522,True,35.918983206763656,30.664258141483238
17256,2902,53,4,4,0.0,0.0,13.060428581132076,77.65212531132075,Hennuru,Doddagubbi Road,8.833333333333334,True,12.37298994628368,16.50373684669459
17238,2897,88,8,8,0.0,0.0,13.037182311363637,77.57455127272728,Kodigehalli,3rd Main Road,8.8,True,18.85093724879285,22.72304428433712
17240,2869,44,3,3,0.0,0.0,12.910679720454546,77.58149695227273,J.P. Nagar,BTP196 - Sarakki Main Road,8.8,False,22.00312476122811,30.421831061299084
17248,2888,175,18,18,0.011428571428571429,0.0,12.997933566285715,77.61782132685714,Pulikeshinagar(F.Town),Madhavaraya Mudaliar Road,8.75,True,23.089895825537468,23.900571791642445
17233,2880,210,22,21,0.0,0.0,12.96378675047619,77.55104888619047,Magadi Road,"BTP093 - Toll Gate, Mysore Road",8.75,True,29.102002330380085,29.112839878206746
17239,2885,486,54,53,0.0,0.0,12.9839083783394,77.57782177742551,High ground,BTP054 - Shivananda Circle,8.678571428571429,True,31.48336243711133,25.496954428872005
17252,2868,78,7,7,0.0,0.0,12.907274001282051,77.6362599551282,HSR Layout,Hosapalya Main Road,8.666666666666666,True,27.155889369563525,33.43283734415819
17267,2880,138,14,12,0.0,0.0,12.96101970940276,77.70168520797506,HAL Old Airport,Outer Ring Road,8.625,True,28.50837829836449,31.18186753024872
17274,2896,103,10,9,0.0,0.0,13.035427968932039,77.73534413009709,K.R. Pura,MBT Road,8.583333333333334,True,28.200219828861385,32.756114559269314
17228,2876,120,12,12,0.0,0.016666666666666666,12.944827070833332,77.527770385,Byatarayanapura,BTP098 - Nayandahalli Junction,8.571428571428571,True,24.70459877387401,27.793908975134794
17235,2886,85,8,7,0.0,0.8941176470588236,12.988365162352942,77.55917983764705,Rajajinagar,"BTP015 - Suguna Hospital, Dr. Rajkumar Road",8.5,True,38.55172596216951,46.47050513799275
17240,2895,51,4,4,0.0,0.0,13.029142199999999,77.58101163137255,Kodigehalli,60 Feet Road,8.5,True,14.930071472609283,19.91450504332579
17253,2893,109,11,10,0.0,0.0,13.021534073394495,77.63980409082569,Banaswadi,5th Main Road,8.384615384615385,True,22.42369026536364,25.619990842847734
17269,2881,50,4,2,0.0,0.38,12.96719391,77.714168422,HAL Old Airport,2nd Cross Road,8.333333333333334,True,26.04193247778091,34.73608258461212
17235,2888,108,11,11,0.009259259259259259,0.0,12.99755109537037,77.5595919388889,Malleshwaram,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",8.307692307692308,True,21.74328217745182,24.719055784309298
17254,2884,83,8,8,0.0,0.4939759036144578,12.979937297590363,77.64514283012048,Jeevanbheemanagar,Sir CV Raman Hospital Road,8.3,True,23.097867270699755,27.842321786916
17231,2884,365,42,42,0.0,0.0,12.978528814938503,77.54273588479917,Magadi Road,BTP067 - Jai Muni Rao Circle,8.295454545454545,True,28.2957717296086,24.437382773017
17234,2884,380,44,40,0.0,0.005263157894736842,12.979880821343329,77.55474559971711,Magadi Road,"BTP062 - Basava Mantapa, Dr. Rajkumar Road",8.26086956521739,True,40.12977731561765,34.25903911819591
17237,2875,223,25,24,0.0,0.017937219730941704,12.940916660986547,77.56687073497758,Basavanagudi,BTP109 - Dewan Madhava Rao Junction,8.25925925925926,True,28.822696687841,28.061226364606053
17280,2892,33,2,2,0.0,0.0,13.015433181818182,77.76156711818182,Mahadevapura,Whitefield Main Road,8.25,False,17.968933778039002,25.973725254934216
17236,2893,33,2,2,0.0,0.0,13.021594763636363,77.56289225151515,Yeshwanthpura,MS Ramaiah Road,8.25,False,14.935600444705663,21.589104131619454
17241,2875,140,15,15,0.02142857142857143,0.0,12.938920506428571,77.58509800571429,Wilson Garden,BTP187 - South End Circle,8.235294117647058,True,22.647154384290346,24.15379224418377
17247,2886,140,15,15,0.0,0.0,12.990382962857144,77.61241203571429,Pulikeshinagar(F.Town),Memorial Road,8.235294117647058,True,17.21739247952844,18.58920321874138
17238,2896,74,7,7,0.0,0.0,13.035307194594594,77.57417890810811,Kodigehalli,Dr Rajgopal Road,8.222222222222221,True,17.05019421488327,20.99126131038813
17243,2903,49,4,4,0.0,0.04081632653061224,13.066729961224489,77.59424555918368,Hebbala,Amruthahalli Main Road,8.166666666666666,False,15.47172692967277,20.63699323443895
17234,2892,253,29,25,0.0,0.9169960474308301,13.015568815300798,77.55528922606948,Malleshwaram,Mumbai Bengaluru Highway,8.161290322580646,True,44.666072700890645,42.08928448876428
17261,2869,178,20,17,0.0,0.11797752808988764,12.913697857350366,77.67791021733947,Bellandur,Sarjapura Main Road,8.090909090909092,True,29.103023369140157,29.69241469915683
17258,2856,113,12,12,0.0,0.9646017699115044,12.85511728014375,77.66386083116288,Electronic City,Hosur Road,8.071428571428571,True,36.73949959220276,41.333774201488794
17235,2893,193,22,21,0.0,0.44041450777202074,13.018885520693713,77.55802153970191,Yeshwanthpura,Triveni Road,8.041666666666666,True,28.895399511055057,28.90616012026045
17236,2884,249,29,28,0.0,0.3132530120481928,12.98128347321017,77.56351044577862,Magadi Road,BTP010 - Rajajinagar Entrance,8.03225806451613,True,30.472641073415257,28.714672719309917
17252,2882,168,19,16,0.0,0.44642857142857145,12.969977045833335,77.63705501607143,Jeevanbheemanagar,12th Main Road,8.0,True,33.63329591114539,34.673025649173645
17264,2885,32,2,2,0.0,0.0,12.986152964552256,77.69044797875,Mahadevapura,MN Krishnarao Road,8.0,False,13.425517877845714,19.406310751200714
17279,2889,104,11,10,0.0,0.0,13.003139294909253,77.75709408047788,Mahadevapura,Whitefield Main Road,8.0,True,26.154172381918688,29.882220499719857
17238,2878,87,9,9,0.0,0.8735632183908046,12.954090574712643,77.57297575287357,V.V.Puram (C.Pet),BTP106 - VV Puram College,7.909090909090909,True,30.97394540825339,36.62306122716798
17246,2874,150,17,16,0.0,0.0,12.93560284,77.60875972333334,Mico Layout,BTP136 - Hosur-Tavarkere Road Junction,7.894736842105263,True,29.81213058248855,31.420121758600473
17237,2887,71,7,7,0.0,0.6197183098591549,12.993354808450704,77.56892484929577,Sheshadripuram,South End Road,7.888888888888889,True,27.96412292187552,34.42789003872484
17247,2880,47,4,4,0.0851063829787234,0.0,12.96167819574468,77.61525553829787,Ashok Nagar,BTP142 - Lower Agram Road Junction,7.833333333333333,False,18.06638716017449,23.154384857147456
17239,2914,47,4,4,0.0,0.0,13.116429825531915,77.57813423404255,Yelahanka,Doddaballapur Main Road,7.833333333333333,False,19.025961628259594,25.377816140747562
17240,2903,39,3,3,0.0,0.0,13.06691904102564,77.58129579487179,Kodigehalli,4th Main Road,7.8,False,20.726318886579826,28.656501225735475
17246,2883,566,71,68,0.0,0.0,12.974526187000084,77.60836436158685,Ashok Nagar,BTP051 - Safina Plaza Junction,7.7534246575342465,True,29.44189564307804,22.110840851295574
17237,2895,155,18,18,0.0,0.8838709677419355,13.029154550967743,77.57072419354839,Sadashivanagar,Padmasri CK Venkata Ramaiah Road,7.75,True,31.75510437738235,33.09270898200923
17225,2868,31,2,2,0.0,0.03225806451612903,12.909757741935485,77.51337037741936,Kengeri,Sri Sri Sri Tiruchi Mahaswamiji Road,7.75,False,9.730459860777824,14.065180168725094
17255,2884,31,2,2,0.0,0.0,12.980452432258064,77.65176106129033,Banaswadi,Dr APJ Abdul Kalam Marg,7.75,False,14.446588893035884,20.882247962719596
17234,2893,178,21,19,0.0,0.06179775280898876,13.01956201797753,77.55567890674158,Yeshwanthpura,Subedar Chatram Road,7.739130434782608,True,24.52249902457086,24.769836993198016
17234,2881,201,24,23,0.0,0.0,12.964711415422887,77.55489615771144,Magadi Road,8th Main Road,7.730769230769231,True,28.079447689138743,27.578272683558303
17249,2895,54,5,5,0.0,0.05555555555555555,13.031311151851853,77.62255696111112,K.G. Halli,Kempegowda Road,7.714285714285714,True,19.94193025396879,25.80506444169642
17258,2889,77,8,7,0.0,0.0,13.003418945454545,77.6626712831169,Banaswadi,2nd Main Road,7.7,True,17.772000653634613,21.422486985344335
17259,2872,23,1,1,0.0,0.0,12.926411260869566,77.6697722826087,Bellandur,2nd Main Road,7.666666666666667,False,14.53631514107733,22.299917577500867
17268,2885,84,9,8,0.0,0.5714285714285714,12.984586745238094,77.70835715952381,Mahadevapura,ITPL Main Road,7.636363636363637,True,34.67194604438018,40.99551368454495
17264,2888,114,13,12,0.0,0.14912280701754385,12.998362153333733,77.68983022126363,Mahadevapura,Whitefield Road,7.6,True,27.081244276812765,30.029190793105116
17223,2882,114,13,13,0.0,0.0,12.971569825438596,77.50755865087719,Jnanabharathi,Kengeri Main Road,7.6,True,28.142062990263057,31.205485619793347
17263,2889,53,5,5,0.0,0.0,13.004857920754716,77.68434624150945,K.R. Pura,Old Madras Road,7.571428571428571,True,16.79185787081198,21.728838128188382
17277,2881,75,8,9,0.0,0.02666666666666667,12.967084663942824,77.74945675019403,Whitefield,Whitefield Main Road,7.5,True,29.17850321658706,35.17196052326994
17263,2848,45,4,4,0.0,0.0,12.81997228222222,77.68767415111111,Electronic City,Hosur Road,7.5,False,23.30577624985793,31.08645524690879
17251,2874,135,16,15,0.0,0.0,12.933566006666668,77.6306862874074,Adugodi,Srinivagilu Main Road,7.5,True,23.27015806055129,24.815946972224445
17269,2886,52,5,4,0.07692307692307693,0.0,12.989372675379574,77.71222096528096,Mahadevapura,Hoodi Main Road,7.428571428571429,True,21.703037277271385,27.059516230495657
17232,2892,52,5,5,0.0,0.1346153846153846,13.016094069230768,77.54621607884616,Rajajinagar,MEC Road,7.428571428571429,True,23.18444753368164,30.000915409515944
17251,2882,81,9,9,0.0,0.0,12.97127561604938,77.63069319012345,Halasur,4th Main Road,7.363636363636363,True,30.57878848319198,36.15583446383136
17241,2880,265,34,32,0.0,0.0,12.96182912490566,77.58642424377359,Halasuru Gate,BTP180 - Swagath Poornima Theatre,7.361111111111111,True,30.346173952436423,27.573272847477345
17241,2878,366,48,46,0.0,0.0,12.95485439043716,77.5857293237705,Wilson Garden,BTP192 - Urvashi Theater,7.32,True,36.11440716464489,30.15903962612627
17240,2874,117,14,13,0.05982905982905983,0.017094017094017096,12.935737710500652,77.5837299355466,Jayanagara,BTP218 - Syndicate Bank Junction,7.3125,True,17.783484423449227,18.798316168547665
17238,2879,299,39,37,0.0,0.3745819397993311,12.957990787959867,77.5743348799331,V.V.Puram (C.Pet),BTP105 - Shivasankara Circle,7.2926829268292686,True,32.820412438128635,28.86373373556022
17229,2896,51,5,4,0.0,0.0,13.033458160130717,77.53372820261437,Yeshwanthpura,Watch Factory Road,7.285714285714286,True,17.434646636007976,22.5606134526949
17236,2896,29,2,2,0.0,0.0,13.032552396551726,77.56403275517242,Yeshwanthpura,6th Main Road,7.25,False,18.62305709596896,26.91924709571941
17250,2874,123,15,14,0.0,0.008130081300813009,12.936833346178862,77.62730031593496,Adugodi,Srinivagilu Main Road,7.235294117647059,True,28.699531825177875,30.986192015736584
17230,2887,159,20,19,0.0,0.0,12.99216016289308,77.53849662515724,Vijayanagara,BTP207 - 8th Main Road Basaveshwara Nagar,7.2272727272727275,True,25.119740419779934,25.628462727696117
17228,2891,36,3,3,0.0,0.16666666666666666,13.011403161111112,77.5285465,Rajajinagar,Dr Rajkumar Puniya Bhoomi Road,7.2,False,25.43444021763212,35.166016274332456
17263,2888,72,8,7,0.0,0.0,12.999710881127791,77.68661336318476,Mahadevapura,Whitefield Road,7.2,True,22.541847436680055,27.172091806058763
17253,2885,43,4,4,0.0,0.0,12.983925973334133,77.64067077620697,Jeevanbheemanagar,Old Madras Road,7.166666666666667,False,22.048315378948075,29.40918860411604
17237,2884,164,21,20,0.0,0.036585365853658534,12.978460608536585,77.57074945853658,Chamarajpet,BTP048 - Shanthala Junction,7.130434782608695,True,25.28180454244981,25.536800991730644
17252,2880,235,31,31,0.0,0.0,12.961148391129985,77.63667083312487,Halasur,"BTP145 - Sri Hatti Maramma Circle, Domluru",7.121212121212121,True,24.76091604152485,22.983249266606684
17223,2899,120,15,14,0.041666666666666664,0.0,13.046553520833333,77.5067898475,Chikkabanavara,Hesaraghatta Main Road,7.0588235294117645,True,27.075432107207348,28.540424623631903
17237,2881,162,21,19,0.006172839506172839,0.0,12.96753273148148,77.56920196234567,Chamarajpet,BTP085 - Briyand Circle,7.043478260869565,True,25.840086387140147,26.00283513271572
17238,2882,316,43,40,0.0,0.0,12.969933250960395,77.57492686707467,City Market,BTP043 - Upparpet Junction,7.022222222222222,True,32.35989094713153,27.78475372901716
17257,2891,21,1,1,0.0,0.0,13.010872690476189,77.65889767142858,Banaswadi,5th Main Road,7.0,False,16.507857381567003,25.324427505690462
17230,2897,28,2,2,0.0,0.0,13.037436275000001,77.53538013928572,Jalahalli,Watch Factory Road,7.0,False,11.312076618647229,16.351374755167768
17263,2886,28,2,2,0.0,0.0,12.990799180169661,77.68765729919895,Mahadevapura,Mahadevapura Flyover,7.0,False,24.56207661864723,35.503978013603096
17218,2890,21,1,1,0.0,0.0,13.008323309523808,77.48431117142857,Kamakshipalya,Andrahalli Main Road,7.0,False,15.960238333947958,24.48433429724966
17238,2910,28,2,2,0.0,0.0,13.098524557142857,77.57362168214286,Yelahanka,Yelahanka Road,7.0,False,11.165648047218657,16.13971525824166
17244,2912,21,1,1,0.0,0.0,13.105768995238096,77.6008611952381,Yelahanka,Bellary Road,7.0,False,15.550714524424148,23.85609068050262
17252,2872,42,4,3,0.0,0.0,12.925181933333333,77.6347715595238,Adugodi,Sarjapur Marathahalli Road,7.0,False,14.075752363198966,18.774969827826382
17239,2902,112,14,13,0.0,0.026785714285714284,13.060325121004512,77.57656623039864,Kodigehalli,Kodigehalli Main Road,7.0,True,24.742464972194988,27.062790350970772
17242,2875,104,13,11,0.0,0.028846153846153848,12.938284772115384,77.59263543076923,Wilson Garden,8th Main Road,6.933333333333334,True,28.794236484482795,31.928651885270256
17226,2886,90,11,11,0.0,0.0,12.987645181591724,77.51987547766431,Kamakshipalya,Dr Rajkumar Puniya Bhoomi Road,6.923076923076923,True,16.820085705718615,19.217641550376484
17221,2899,145,19,16,0.0,0.0,13.04890807813793,77.49734607250574,Chikkabanavara,Mumbai Bengaluru Highway,6.904761904761905,True,28.08544837394225,28.953673598059172
17268,2884,62,7,6,0.0,0.6451612903225806,12.979879220967742,77.70948577903225,Mahadevapura,ITPL Main Road,6.888888888888889,True,32.37296558202941,39.8558146235892
17239,2877,179,24,24,0.0,0.22905027932960895,12.948722810294674,77.57838853254131,V.V.Puram (C.Pet),BTP184 - Lalbagh West Gate,6.884615384615385,True,24.54403595004743,24.105962612907344
17244,2877,89,11,11,0.011235955056179775,0.011235955056179775,12.948799308988765,77.59880571573034,Wilson Garden,"BTP123 - 10th Cross, Wilson Garden",6.846153846153846,True,21.255014661346287,24.138182627366707
17243,2899,41,4,4,0.0,0.975609756097561,13.04932660487805,77.5936674097561,Hebbala,Kempapura Main Road,6.833333333333333,False,30.566287603265973,40.770902520308155
17234,2883,136,18,16,0.0,0.0,12.97567918793106,77.55556697480667,Magadi Road,BTP071 - Prasanna Junction,6.8,True,23.62395016061788,24.619050165290677
17242,2873,68,8,8,0.0,0.0,12.93056605882353,77.5922359264706,Jayanagara,10th Cross Road,6.8,True,19.005489150431693,22.909342167504327
17238,2872,34,3,2,0.0,0.0,12.924811137268733,77.57509186381975,Banashankari,"BTP114 - KR Road Junction, Near JSS",6.8,False,11.804403428880164,16.320934903100916
17266,2868,61,7,6,0.0,0.0,12.906537238072492,77.69770289575644,Bellandur,Sarjapura Main Road,6.777777777777778,True,22.27778254954989,27.427180536477437
17257,2860,61,7,6,0.0,0.0,12.870401847540984,77.65802957704918,Electronic City,Hosa Road,6.777777777777778,True,18.89745468069743,23.265506791557264
17251,2916,115,15,15,0.0,0.0,13.122238743043477,77.63087987260869,Chikkajala,Bagaluru Main Road,6.764705882352941,True,29.28334241359234,31.616518221182226
17260,2888,142,19,18,0.0,0.0,12.997976890821361,77.67133727882731,Banaswadi,Outer Ring Road,6.761904761904762,True,35.831401232516406,36.93908254674419
17248,2861,54,6,6,0.0,0.0,12.876012003703703,77.61666402777779,Hulimavu,Westend Avenue,6.75,True,16.458596920635454,20.7431775259381
17255,2886,27,2,2,0.0,0.9629629629629629,12.991318433333333,77.65174632592591,Banaswadi,Railway Line Road,6.75,False,32.89898078165496,47.554802001352904
17242,2886,262,37,36,0.0,0.015267175572519083,12.98884331459305,77.59221252567663,High ground,BTP034 - LRDE Junction,6.717948717948718,True,25.64423008385466,22.840120214190936
17239,2886,214,30,28,0.0,0.018691588785046728,12.98828288317757,77.5775675135514,Sheshadripuram,BTP054 - Shivananda Circle,6.6875,True,25.9164667403629,24.23564364414589
17269,2879,120,16,15,0.0,0.31666666666666665,12.956220294166666,77.7137778175,HAL Old Airport,HAL Airport Road,6.666666666666667,True,29.31154321831846,31.25864896521564
17223,2886,153,21,21,0.0,0.0,12.98974409869281,77.5060438,Kamakshipalya,Magadi Main Road,6.6521739130434785,True,28.78103574383437,29.071326015993534
17239,2878,172,24,23,0.0,0.45348837209302323,12.953259960263646,77.57823546983035,V.V.Puram (C.Pet),BTP119 - Minerva Circle,6.615384615384615,True,28.72151297613473,28.20887809152264
17228,2892,33,3,3,0.0,0.0,13.015135833333334,77.52964050303031,Rajajinagar,3rd Cross Road,6.6,False,23.42751963662485,32.39121953380626
17230,2859,46,5,4,0.0,0.0,12.868495323913043,77.53633524565217,Thalagattapura,Konanakunte Main Road,6.571428571428571,False,25.424858661346533,32.90003063000872
17244,2863,39,4,4,0.0,0.0,12.884231360553269,77.59988123065648,Hulimavu,BDA 80 Feet Road,6.5,False,13.702387262648196,18.276956057995402
17237,2865,65,8,7,0.0,0.0,12.894246493846154,77.56830330923077,K.S. Layout,Bikasipura Main Road,6.5,True,23.37525184634869,28.176682986737323
17278,2885,65,8,9,0.0,0.2923076923076923,12.98342605846154,77.75209436,Whitefield,Whitefield Main Road,6.5,True,29.14961082070766,35.13713343842087
17243,2894,70,9,9,0.0,0.0,13.02444564,77.59399503571429,R.T. Nagar,10th Main Road,6.363636363636363,True,21.90806461722493,25.903719441294932
17249,2871,178,26,23,0.033707865168539325,0.7921348314606742,12.921256548859157,77.62173677970603,Madiwala,BTP137 - Madiwala Traffic PS Junction,6.357142857142857,True,34.647592657529664,32.72982940881188
17240,2886,165,24,23,0.0,0.0,12.987367913333335,77.58062470363637,High ground,BTP054 - Shivananda Circle,6.346153846153846,True,22.038194781452784,21.644846859696848
17239,2870,203,30,30,0.0,0.07389162561576355,12.917368440394089,77.57805314236452,Jayanagara,"BTP176 - Rajalakshmi Kalyana Mantapa, JP Nagar",6.34375,True,28.42022083287452,26.57701573651444
17219,2907,19,1,1,0.0,1.0,13.085203484210528,77.48646901578948,Chikkabanavara,Maruti Mandir Road,6.333333333333333,False,23.83606675568368,36.566510760453994
17268,2886,38,4,3,0.0,0.18421052631578946,12.987976310526316,77.70910732368421,Mahadevapura,Hoodi Main Road,6.333333333333333,False,24.32286822175292,32.44310536348651
17263,2849,44,5,4,0.0,0.0,12.822315818181817,77.6861684909091,Electronic City,Hosur Road,6.285714285714286,False,25.70539748850084,33.263050780060354
17237,2910,25,2,2,0.0,0.0,13.098033368000001,77.568178244,Yelahanka,Yelahanka Road,6.25,False,13.338019442266186,19.279833557058193
17242,2905,87,12,12,0.0,0.0,13.07277109770115,77.59056885402299,Kodigehalli,Sahakar Nagar Road,6.214285714285714,True,19.547125484881743,21.991493625344372
17251,2872,154,23,21,0.0,0.0,12.925922090909092,77.63338050454544,Adugodi,80 Feet Road,6.16,True,24.11489755286266,23.899602444412878
17231,2881,159,24,22,0.0,0.0,12.96562603899371,77.54129943773586,Vijayanagara,"BTP016 - 5th Main Road, RPC Layout",6.115384615384615,True,25.041752998396284,24.594796176536512
17250,2888,79,11,11,0.0,0.012658227848101266,12.999540221518986,77.62551201772152,Pulikeshinagar(F.Town),Banaswadi Main Road,6.076923076923077,True,22.184092384997328,25.34624038392205
17248,2875,85,12,11,0.0,0.011764705882352941,12.939768147058823,77.61970040117646,Adugodi,20th Main Road,6.071428571428571,True,22.673294589620493,25.508590192396294
17242,2878,337,54,51,0.0,0.34124629080118696,12.953639640949556,77.59155668397626,Wilson Garden,BTP103 - Shanti Nagar TTMC,6.017857142857143,True,37.3411625244928,30.24092236367407
17229,2903,18,1,1,0.0,0.0,13.066448311111111,77.53195241666667,Jalahalli,Forest Region Road,6.0,False,12.667144253940082,19.432453827789146
17243,2866,18,1,1,0.0,0.0,12.901248500000001,77.59361612777778,J.P. Nagar,Rose Garden Road,6.0,False,11.613440550236382,17.81598462526755
17273,2879,102,15,15,0.0,0.0,12.956493202222173,77.73171158880315,Whitefield,HAL Airport Road,6.0,True,25.06148435319108,27.05827994330161
17230,2891,30,3,3,0.0,0.0,13.011255816666667,77.53601772,Rajajinagar,Nandini Layout Club Road,6.0,False,19.808687767679952,27.387771480360673
17242,2868,96,14,13,0.0,0.03125,12.906813828125001,77.59132192187501,J.P. Nagar,BTP222 - Delmia Circle,6.0,True,22.105277744181773,24.178290154721818
17236,2885,78,11,11,0.0,0.0,12.982688707692308,77.5631418025641,Sheshadripuram,BTP010 - Rajajinagar Entrance,6.0,True,18.756744070418225,21.43035359652746
17253,2861,18,1,1,0.0,0.0,12.876414149161063,77.64000804489984,Electronic City,Manipal County Road,6.0,False,18.7282553650512,28.730702860923095
17236,2910,18,1,1,0.0,0.0,13.097787827777777,77.56519858333333,Yelahanka,Yelahanka Road,6.0,False,8.828255365051197,13.543278683980219
17255,2882,155,24,24,0.0,0.5161290322580645,12.97041001796264,77.6480908226766,Jeevanbheemanagar,Sir CV Raman Hospital Road,5.961538461538462,True,35.77876029136083,35.140164383521096
17267,2874,143,22,24,0.0,0.02097902097902098,12.936830796242939,77.70322411268896,HAL Old Airport,Panathur Main Road,5.958333333333333,True,29.732285248991708,29.74335751335771
17252,2884,119,18,16,0.0,0.6386554621848739,12.978767876470588,77.6376699117647,Jeevanbheemanagar,Chinmaya Mission Hospital Road,5.95,True,30.753319758026738,32.04872668306894
17263,2868,71,10,10,0.0,0.0,12.910064505633802,77.6863325028169,Bellandur,Sarjapura Main Road,5.916666666666667,True,24.427972687133728,28.374440931539432
17225,2873,106,16,15,0.0,0.0,12.931780304046546,77.5155969157454,Kengeri,Sri Sri Sri Tiruchi Mahaswamiji Road,5.888888888888889,True,22.73901525479028,24.249521438364905
17231,2891,53,7,7,0.0,0.018867924528301886,13.01040943773585,77.54348793396227,Rajajinagar,8th Main Road,5.888888888888889,True,23.02896478905097,28.351994792688394
17238,2900,47,6,5,0.0,0.0,13.051876227659573,77.57495237446808,Kodigehalli,Kodigehalli Road,5.875,False,18.747238224004278,23.6276088707177
17250,2897,47,6,6,0.0,0.0,13.03739100317485,77.62565816361702,K.G. Halli,5th Cross Road,5.875,False,20.85078432329505,26.278760143331674
17231,2861,41,5,4,0.0,0.0,12.875335256089997,77.5432069278914,Thalagattapura,Konanakunte Main Road,5.857142857142857,False,22.19067784716841,28.714967134996495
17223,2898,123,19,18,0.024390243902439025,0.0,13.045279301626017,77.50679013658535,Peenya,Mumbai Bengaluru Highway,5.857142857142857,True,28.445331283172457,28.8989500523791
17268,2883,35,4,3,0.0,0.8857142857142857,12.97637684,77.71023085714286,Mahadevapura,ITPL Main Road,5.833333333333333,False,35.35349038890884,47.15632232174778
17247,2870,35,4,4,0.0,0.0,12.915387262857143,77.61571655142858,Mico Layout,"BTP164 - 29th Main Road, BTM Layout",5.833333333333333,False,17.253490388908833,23.013601910430033
17245,2886,128,20,20,0.0,0.0,12.989306197521325,77.60391599139273,Shivajinagar,Cock Burn Road,5.818181818181818,True,22.52799115032497,22.984225628038136
17254,2866,23,2,2,0.0,0.0,12.899940936642453,77.64650001083471,HSR Layout,27th Cross Road,5.75,False,20.28269195267153,29.31821524396805
17233,2899,40,5,5,0.0,0.0,13.0465977025,77.549326905,Jalahalli,Jalahalli Main Road,5.714285714285714,False,27.490526697341743,35.573026478713
17245,2866,17,1,1,0.0,0.0,12.897901994117646,77.60638921176471,Mico Layout,Devara Chikkanahalli Main Road,5.666666666666667,False,25.452026593859856,39.04552768118991
17219,2869,17,1,1,0.0,0.0,12.913915576470588,77.48673620588235,Kengeri,Mysore Road,5.666666666666667,False,23.56183051542848,36.1458095376817
17227,2876,34,4,4,0.0,0.0,12.942690879411764,77.52562630294118,Byatarayanapura,BTP098 - Nayandahalli Junction,5.666666666666667,False,20.101462252409576,26.81237475240782
17237,2860,17,1,1,0.0,0.0,12.872190447058824,77.5676600117647,Thalagattapura,Amruth Nagar Main Road,5.666666666666667,False,16.05398737817358,24.628153135718094
17255,2872,34,4,4,0.0,0.0,12.924440623529412,77.65006117941176,HSR Layout,Outer Ring Road,5.666666666666667,False,18.96812891907624,25.3006758684579
17254,2860,17,1,1,0.0,0.0,12.87387795882353,77.64467437647058,Electronic City,Manipal County Road,5.666666666666667,False,17.39320306444809,26.682621488431895
17236,2883,147,24,23,0.0,1.0,12.975240478355719,77.56435361286667,Magadi Road,BTP074 - Leprosy Hospital Junction,5.653846153846154,True,41.39822548413397,40.65933075523029
17250,2875,62,9,9,0.0,0.0,12.939123418497086,77.6258754041159,Adugodi,Srinivagilu Main Road,5.636363636363637,True,19.994470958373505,23.641119155528234
17229,2875,62,9,9,0.0,0.0,12.938596522580646,77.53336625645161,Banashankari,60 Feet Road,5.636363636363637,True,18.041245151921885,21.331658498924206
17243,2888,62,9,9,0.0,0.0,12.99939434516129,77.59672094677418,R.T. Nagar,1st Main Road,5.636363636363637,True,21.485331173427262,25.403886675694196
17229,2877,101,16,16,0.0,0.0,12.947535516831683,77.53352306930694,Byatarayanapura,BTP098 - Nayandahalli Junction,5.611111111111111,True,27.566803378246316,29.39800963311942
17277,2876,101,16,15,0.0,0.693069306930693,12.94268272079208,77.74775398217822,Whitefield,Muthsandra Main Road,5.611111111111111,True,41.16284298220671,43.8972062851662
17229,2901,56,8,6,0.0,0.0,13.055115417857142,77.5345695375,Jalahalli,Abbigere Main Road,5.6,True,21.33168462836768,25.713353562881977
17232,2861,56,8,7,0.017857142857142856,0.0,12.877006568186872,77.54481721392857,Thalagattapura,Konanakunte Main Road,5.6,True,23.67097034265339,28.273763736208192
17239,2890,156,26,24,0.0,0.02564102564102564,13.007035510256411,77.57895909487179,Sadashivanagar,3rd Main Road,5.571428571428571,True,25.937644570081268,25.03848292876121
17253,2878,50,7,7,0.0,0.0,12.953212012,77.64065466400001,Jeevanbheemanagar,Domlur Inner Ring Road,5.555555555555555,True,24.43193247778091,30.07925144402051
17223,2891,72,11,9,0.0,0.0,13.010795259722222,77.50633090972222,Peenya,Rajgopal Nagar Main Road,5.538461538461538,True,25.016847436680056,28.582779848447394
17262,2885,33,4,4,0.0,0.0,12.9835753,77.67983541515152,Banaswadi,Kaggadaspura Main Road,5.5,False,23.568933778039003,31.43746843072145
17255,2881,165,28,27,0.006060606060606061,0.024242424242424242,12.968559281506925,77.6494616401982,Jeevanbheemanagar,Jeevan Bhima Nagar Main Road,5.5,True,30.89981094306894,29.231197955163314
